CustomerID,Age,Gender,ContractType,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn,average_monthly_charges,customer_lifetime_value
2775,22,Male,One year,28.03,6653.72,No,DSL,7,No,Internet Banking,Yes,950.5314285714286,196.21
2776,36,Female,Two year,108.7,4457.54,No,No,34,No,Internet Banking,No,131.1041176470588,3695.8
2777,51,Male,Two year,39.84,7877.24,No,DSL,58,No,UPI,No,135.8144827586207,2310.7200000000003
2778,27,Male,Month-to-month,94.86,5778.67,Yes,Fiber optic,23,No,Credit card,No,251.24652173913043,2181.78
2779,42,Male,Month-to-month,48.22,766.69,Yes,DSL,23,No,Credit card,No,33.33434782608696,1109.06
2780,19,Male,One year,101.29,3220.19,Yes,DSL,17,No,UPI,No,189.4229411764706,1721.93
2781,28,Male,Two year,31.84,4186.48,No,No,13,No,Internet Banking,No,322.036923076923,413.92
2782,67,Male,Month-to-month,95.61,6728.21,Yes,Fiber optic,27,No,Credit card,Yes,249.19296296296295,2581.47
2783,48,Male,One year,29.81,5861.83,Yes,Fiber optic,66,No,Debit card,No,88.81560606060606,1967.4599999999998
2784,32,Male,Month-to-month,64.69,3017.94,No,DSL,30,No,Credit card,Yes,100.598,1940.6999999999998
2785,26,Male,Two year,93.4,5262.12,Yes,Fiber optic,4,No,Internet Banking,No,1315.53,373.6
2786,40,Female,Month-to-month,37.32,4657.6,No,Fiber optic,67,No,Credit card,Yes,69.51641791044777,2500.44
2787,36,Female,Two year,48.57,1095.82,No,Fiber optic,14,Yes,Credit card,No,78.27285714285713,679.98
2788,26,Female,Month-to-month,106.48,1955.38,Yes,Fiber optic,11,No,Cash,No,177.7618181818182,1171.28
2789,52,Male,Two year,108.51,2794.87,Yes,No,40,No,Credit card,Yes,69.87174999999999,4340.400000000001
2790,38,Male,One year,24.49,1644.32,No,No,3,No,UPI,No,548.1066666666667,73.47
2791,26,Female,Two year,36.81,1286.06,Yes,No,1,No,UPI,No,1286.06,36.81
2792,45,Male,One year,31.75,559.76,Yes,No,9,No,Debit card,No,62.19555555555556,285.75
2793,63,Female,Two year,37.97,6997.51,No,No,1,Yes,Credit card,No,6997.51,37.97
2794,68,Male,One year,117.02,2382.65,Yes,Fiber optic,16,Yes,Debit card,No,148.915625,1872.32
2795,24,Female,Month-to-month,75.17,2393.53,No,DSL,46,No,Internet Banking,No,52.03326086956522,3457.82
2796,33,Female,Two year,66.81,1729.2,No,DSL,10,No,Internet Banking,No,172.92000000000002,668.1
2797,33,Female,Month-to-month,118.45,3855.64,No,No,33,No,Cash,No,116.83757575757575,3908.85
2798,50,Male,One year,75.7,4162.51,No,Fiber optic,41,Yes,Cash,No,101.52463414634147,3103.7000000000003
2799,21,Female,Two year,86.11,1745.42,Yes,No,51,No,Credit card,Yes,34.22392156862745,4391.61
2800,21,Male,Two year,53.28,4907.71,Yes,DSL,22,No,Credit card,Yes,223.0777272727273,1172.16
2801,56,Male,Month-to-month,58.21,5811.7,Yes,Fiber optic,16,Yes,Debit card,No,363.23125,931.36
2802,57,Male,Two year,79.44,3053.34,No,Fiber optic,62,Yes,Debit card,No,49.24741935483871,4925.28
2803,34,Male,Two year,26.98,4725.07,Yes,Fiber optic,53,No,Credit card,No,89.1522641509434,1429.94
2804,54,Male,Month-to-month,45.59,4068.19,No,DSL,14,No,Credit card,No,290.585,638.26
2805,56,Male,Two year,39.68,1644.83,No,DSL,59,Yes,Cash,Yes,27.878474576271184,2341.12
2806,69,Male,Month-to-month,21.59,5867.09,Yes,No,26,No,Cash,No,225.6573076923077,561.34
2807,46,Female,Month-to-month,73.69,6431.48,Yes,No,44,No,Cash,Yes,146.17,3242.3599999999997
2808,69,Female,Month-to-month,76.11,5225.47,No,DSL,20,Yes,Credit card,Yes,261.2735,1522.2
2809,53,Female,Month-to-month,58.39,2658.78,No,No,5,No,Debit card,No,531.7560000000001,291.95
2810,55,Male,Month-to-month,46.87,7421.66,No,DSL,65,Yes,UPI,No,114.1793846153846,3046.5499999999997
2811,56,Male,One year,85.21,3697.33,No,Fiber optic,11,No,UPI,Yes,336.1209090909091,937.31
2812,67,Male,One year,33.47,2200.44,Yes,No,47,No,Debit card,No,46.81787234042553,1573.09
2813,54,Male,Month-to-month,71.86,3325.05,Yes,DSL,10,Yes,Debit card,No,332.505,718.6
2814,69,Female,One year,96.81,5567.39,Yes,DSL,61,Yes,Debit card,No,91.26868852459017,5905.41
2815,52,Male,One year,36.43,6782.86,No,DSL,45,Yes,Cash,No,150.7302222222222,1639.35
2816,24,Female,Two year,95.33,2916.95,No,No,47,Yes,Internet Banking,No,62.06276595744681,4480.51
2817,44,Male,Month-to-month,96.08,1937.73,Yes,No,34,Yes,Credit card,Yes,56.99205882352941,3266.72
2818,45,Female,One year,25.99,5049.3,Yes,Fiber optic,13,Yes,Cash,Yes,388.40769230769234,337.87
2819,39,Male,Two year,21.88,7377.6,Yes,No,23,Yes,UPI,No,320.76521739130436,503.23999999999995
2820,31,Female,Two year,117.39,1548.02,No,No,36,Yes,Credit card,Yes,43.00055555555556,4226.04
2821,24,Male,Month-to-month,39.34,6443.85,No,No,63,Yes,Debit card,No,102.28333333333335,2478.42
2822,54,Female,Month-to-month,102.21,3865.2,No,Fiber optic,47,No,UPI,Yes,82.23829787234042,4803.87
2823,39,Male,Two year,76.19,6416.15,Yes,Fiber optic,66,No,Debit card,No,97.21439393939393,5028.54
2824,22,Female,Month-to-month,46.45,4093.78,Yes,Fiber optic,14,Yes,Debit card,Yes,292.41285714285715,650.3000000000001
2825,19,Female,Month-to-month,33.0,3080.89,Yes,No,53,No,Debit card,No,58.129999999999995,1749.0
2826,44,Male,Two year,69.67,5604.25,Yes,DSL,66,Yes,Credit card,No,84.91287878787878,4598.22
2827,38,Female,Two year,60.74,7214.96,Yes,No,49,Yes,UPI,No,147.24408163265306,2976.26
2828,55,Male,Month-to-month,89.89,2629.99,Yes,Fiber optic,16,No,UPI,No,164.374375,1438.24
2829,32,Male,One year,110.42,3739.91,No,No,68,Yes,Debit card,No,54.99867647058824,7508.56
2830,38,Male,Month-to-month,100.52,1912.26,Yes,No,43,Yes,Cash,No,44.471162790697676,4322.36
2831,27,Female,One year,47.45,1548.93,Yes,DSL,65,Yes,Internet Banking,No,23.82969230769231,3084.25
2832,40,Female,Two year,107.89,6245.33,No,DSL,9,Yes,Cash,No,693.9255555555555,971.01
2833,56,Male,One year,103.34,1685.25,No,No,21,No,Credit card,No,80.25,2170.14
2834,22,Male,Two year,112.91,6367.21,No,Fiber optic,43,Yes,Internet Banking,Yes,148.0746511627907,4855.13
2835,18,Female,Month-to-month,65.87,3490.81,No,No,66,No,Cash,Yes,52.891060606060606,4347.42
2836,30,Female,Month-to-month,96.86,7960.88,No,No,4,No,UPI,No,1990.22,387.44
2837,38,Female,Two year,79.17,1659.0,No,No,7,Yes,Cash,No,237.0,554.19
2838,43,Male,Two year,51.05,,Yes,Fiber optic,58,No,Debit card,Yes,14.388448275862068,2960.8999999999996
2839,67,Male,Two year,119.44,695.92,Yes,Fiber optic,4,No,Credit card,No,173.98,477.76
2840,62,Male,Month-to-month,23.83,6699.8,Yes,Fiber optic,20,No,Cash,Yes,334.99,476.59999999999997
2841,38,Male,Month-to-month,36.23,3558.43,Yes,Fiber optic,35,No,Cash,No,101.66942857142857,1268.05
2842,35,Male,One year,109.25,124.68,No,Fiber optic,59,Yes,Internet Banking,No,2.113220338983051,6445.75
2843,54,Female,Two year,26.06,7010.69,No,No,45,Yes,Debit card,Yes,155.7931111111111,1172.7
2844,62,Male,One year,108.68,7027.68,Yes,Fiber optic,14,Yes,Internet Banking,No,501.9771428571429,1521.52
2845,49,Female,Month-to-month,91.52,6470.69,No,No,22,No,Credit card,No,294.12227272727273,2013.4399999999998
2846,53,Female,One year,23.67,2061.72,No,No,48,No,Credit card,No,42.95249999999999,1136.16
2847,34,Male,One year,62.93,3044.75,Yes,No,30,Yes,Debit card,No,101.49166666666666,1887.9
2848,52,Female,Month-to-month,95.45,5984.92,Yes,DSL,29,No,Internet Banking,No,206.37655172413793,2768.05
2849,66,Male,Month-to-month,78.31,3965.89,Yes,Fiber optic,36,No,Debit card,No,110.16361111111111,2819.16
2850,28,Female,Two year,113.59,1315.23,Yes,Fiber optic,42,Yes,Internet Banking,No,31.315,4770.78
2851,38,Male,One year,106.76,2018.11,Yes,No,29,No,UPI,No,69.59,3096.04
2852,69,Male,Month-to-month,53.26,7783.46,Yes,DSL,7,No,Debit card,No,1111.922857142857,372.82
2853,43,Female,Month-to-month,28.46,1293.0,Yes,Fiber optic,32,Yes,Credit card,Yes,40.40625,910.72
2854,21,Male,One year,114.43,5836.04,Yes,No,13,Yes,Internet Banking,No,448.92615384615385,1487.5900000000001
2855,51,Female,Month-to-month,71.73,3876.34,No,DSL,13,Yes,UPI,Yes,298.18,932.49
2856,69,Male,Two year,27.44,6013.95,Yes,No,54,Yes,Credit card,Yes,111.36944444444444,1481.76
2857,65,Male,Two year,101.66,5322.79,No,DSL,14,Yes,Internet Banking,No,380.19928571428574,1423.24
2858,35,Male,One year,106.85,3569.42,Yes,No,6,Yes,UPI,Yes,594.9033333333333,641.0999999999999
2859,57,Female,Two year,83.94,2895.9,No,Fiber optic,16,Yes,Credit card,Yes,180.99375,1343.04
2860,52,Female,Month-to-month,64.75,6059.44,Yes,No,41,No,Credit card,No,147.7912195121951,2654.75
2861,58,Male,Month-to-month,86.22,2652.82,Yes,No,52,Yes,UPI,Yes,51.01576923076924,4483.44
2862,46,Female,Month-to-month,90.67,6323.39,Yes,DSL,16,No,Credit card,No,395.211875,1450.72
2863,69,Male,Month-to-month,109.3,5470.76,Yes,DSL,5,Yes,Internet Banking,No,1094.152,546.5
2864,46,Female,One year,115.59,4663.59,Yes,Fiber optic,24,No,Internet Banking,No,194.31625,2774.16
2865,55,Female,Two year,71.43,3013.53,No,No,43,No,Credit card,No,70.08209302325582,3071.4900000000002
2866,59,Male,Two year,99.85,1720.14,Yes,DSL,65,No,Cash,No,26.46369230769231,6490.25
2867,38,Male,Month-to-month,116.45,5712.32,Yes,Fiber optic,10,No,UPI,No,571.232,1164.5
2868,59,Male,One year,35.12,821.66,Yes,Fiber optic,59,No,Cash,Yes,13.9264406779661,2072.08
2869,30,Male,Month-to-month,21.83,7767.28,No,DSL,35,Yes,Internet Banking,No,221.92228571428572,764.05
2870,66,Male,Month-to-month,106.9,7832.11,No,DSL,31,Yes,Credit card,No,252.64870967741933,3313.9
2871,58,Female,One year,39.53,1128.76,No,No,11,Yes,Debit card,No,102.61454545454545,434.83000000000004
2872,34,Female,One year,24.25,921.09,No,Fiber optic,9,No,Debit card,No,102.34333333333333,218.25
2873,26,Male,Month-to-month,36.01,3360.46,No,DSL,66,No,Cash,No,50.916060606060604,2376.66
2874,58,Male,Two year,58.41,7713.1,No,Fiber optic,44,No,Cash,No,175.2977272727273,2570.04
2875,18,Male,Month-to-month,41.93,3262.46,Yes,No,16,Yes,Cash,No,203.90375,670.88
2876,19,Female,Two year,50.53,2974.04,Yes,DSL,48,No,Internet Banking,Yes,61.95916666666667,2425.44
2877,65,Male,Two year,117.53,5658.32,Yes,Fiber optic,53,No,Internet Banking,Yes,106.76075471698113,6229.09
2878,46,Male,One year,90.44,1511.98,No,DSL,65,Yes,Credit card,Yes,23.26123076923077,5878.599999999999
2879,50,Female,One year,91.22,2970.26,Yes,No,48,Yes,Internet Banking,No,61.88041666666667,4378.5599999999995
2880,27,Female,Month-to-month,29.47,2401.33,Yes,No,70,Yes,Credit card,No,34.30471428571428,2062.9
2881,67,Female,Two year,93.21,4852.12,No,No,46,No,Credit card,No,105.48086956521739,4287.66
2882,57,Female,Two year,93.93,1385.75,Yes,No,33,No,Cash,No,41.99242424242424,3099.69
2883,38,Male,Month-to-month,85.97,4434.74,Yes,DSL,52,Yes,Debit card,No,85.28346153846154,4470.44
2884,45,Female,Month-to-month,42.84,6874.62,Yes,DSL,55,No,Cash,Yes,124.99309090909091,2356.2000000000003
2885,28,Female,Month-to-month,62.3,4161.95,No,Fiber optic,51,No,Internet Banking,No,81.60686274509804,3177.2999999999997
2886,51,Male,One year,104.63,5499.62,No,Fiber optic,40,No,UPI,No,137.4905,4185.2
2887,25,Male,Month-to-month,87.02,694.46,Yes,DSL,25,No,Internet Banking,No,27.7784,2175.5
2888,39,Male,Month-to-month,93.28,3647.14,Yes,DSL,63,Yes,Debit card,Yes,57.89111111111111,5876.64
2889,25,Female,Two year,78.74,849.66,No,Fiber optic,22,No,Internet Banking,No,38.62090909090909,1732.28
2890,66,Male,Month-to-month,64.96,4835.75,No,DSL,38,No,Debit card,No,127.25657894736842,2468.4799999999996
2891,32,Female,Two year,95.91,2320.33,No,No,9,Yes,UPI,Yes,257.81444444444446,863.1899999999999
2892,34,Female,Two year,26.79,2369.4,No,No,37,No,UPI,No,64.03783783783784,991.23
2893,40,Female,One year,87.32,706.46,Yes,No,5,No,Credit card,No,141.292,436.59999999999997
2894,41,Male,Month-to-month,119.72,2550.88,No,Fiber optic,22,Yes,Internet Banking,No,115.94909090909091,2633.84
2895,62,Female,Month-to-month,98.02,4102.75,Yes,DSL,12,No,Credit card,No,341.8958333333333,1176.24
2896,36,Male,Two year,49.06,4718.81,No,Fiber optic,60,Yes,Cash,No,78.64683333333333,2943.6000000000004
2897,22,Male,One year,47.78,626.66,Yes,Fiber optic,44,No,Cash,Yes,14.242272727272727,2102.32
2898,49,Male,One year,86.72,5246.53,No,DSL,22,No,Cash,No,238.47863636363635,1907.84
2899,61,Female,Month-to-month,109.59,3962.12,No,Fiber optic,6,No,Cash,No,660.3533333333334,657.54
2900,18,Female,Two year,77.79,4341.57,No,No,27,Yes,Cash,No,160.79888888888888,2100.3300000000004
2901,40,Female,Month-to-month,72.74,6679.09,Yes,DSL,55,No,Internet Banking,No,121.438,4000.7
2902,54,Male,Month-to-month,36.04,2803.59,Yes,No,15,No,Credit card,Yes,186.906,540.6
2903,25,Female,Month-to-month,91.55,1475.0,Yes,No,64,Yes,Credit card,No,23.046875,5859.2
2904,30,Female,Month-to-month,90.23,4459.3,Yes,DSL,17,No,Debit card,Yes,262.31176470588235,1533.91
2905,25,Female,Two year,116.7,7565.67,No,No,3,No,Cash,No,2521.89,350.1
2906,40,Female,One year,50.02,4191.17,No,No,10,No,UPI,No,419.117,500.20000000000005
2907,60,Female,Month-to-month,95.64,6672.11,No,No,63,Yes,Debit card,No,105.90650793650794,6025.32
2908,18,Male,Month-to-month,63.41,6080.55,Yes,DSL,63,Yes,Debit card,Yes,96.51666666666667,3994.83
2909,62,Male,Month-to-month,75.85,,No,DSL,62,Yes,Internet Banking,No,67.65822580645163,4702.7
2910,68,Male,Month-to-month,101.65,5215.68,No,DSL,9,No,Debit card,No,579.52,914.85
2911,41,Male,One year,42.2,3312.77,No,Fiber optic,24,Yes,UPI,No,138.03208333333333,1012.8000000000001
2912,52,Female,One year,54.29,4291.97,Yes,No,32,No,Credit card,No,134.1240625,1737.28
2913,41,Male,One year,97.33,4107.56,Yes,Fiber optic,3,Yes,Debit card,No,1369.1866666666667,291.99
2914,34,Female,One year,77.05,5701.97,No,Fiber optic,33,Yes,Internet Banking,No,172.7869696969697,2542.65
2915,22,Male,Month-to-month,29.24,3338.85,Yes,No,43,No,Cash,No,77.64767441860465,1257.32
2916,37,Male,Two year,63.02,888.16,Yes,DSL,12,Yes,UPI,No,74.01333333333334,756.24
2917,38,Male,One year,78.66,6330.81,No,Fiber optic,32,Yes,Cash,No,197.8378125,2517.12
2918,57,Female,One year,110.95,5510.34,No,DSL,20,No,Debit card,No,275.517,2219.0
2919,48,Female,Month-to-month,38.85,7605.98,Yes,DSL,67,No,Credit card,No,113.5220895522388,2602.9500000000003
2920,63,Male,Month-to-month,100.6,3486.86,Yes,No,68,No,Internet Banking,No,51.277352941176474,6840.799999999999
2921,53,Female,Month-to-month,33.06,717.82,No,Fiber optic,17,No,UPI,No,42.22470588235294,562.02
2922,28,Male,Month-to-month,44.22,1060.79,No,Fiber optic,19,No,Credit card,No,55.83105263157895,840.18
2923,69,Male,Two year,44.33,6209.22,No,DSL,4,No,UPI,No,1552.305,177.32
2924,32,Male,Two year,107.75,635.28,No,No,17,No,Internet Banking,No,37.36941176470588,1831.75
2925,36,Female,One year,39.9,7271.83,No,Fiber optic,64,No,Internet Banking,No,113.62234375,2553.6
2926,24,Male,Two year,98.7,2325.04,No,DSL,22,Yes,Debit card,No,105.68363636363637,2171.4
2927,68,Male,One year,66.18,7201.14,No,DSL,66,No,UPI,No,109.10818181818182,4367.88
2928,45,Male,One year,119.91,6210.7,Yes,DSL,42,Yes,Debit card,No,147.8738095238095,5036.22
2929,68,Female,Two year,103.91,6982.49,Yes,No,45,No,UPI,No,155.16644444444444,4675.95
2930,60,Male,One year,93.97,1790.91,No,No,11,No,UPI,No,162.81,1033.67
2931,22,Female,Month-to-month,107.07,4805.98,Yes,DSL,53,Yes,Cash,Yes,90.67886792452829,5674.71
2932,22,Male,One year,83.4,839.35,Yes,DSL,60,Yes,Debit card,No,13.989166666666668,5004.0
2933,47,Female,Month-to-month,104.37,1698.02,No,No,29,Yes,UPI,No,58.55241379310345,3026.73
2934,49,Male,Two year,46.11,2548.23,No,DSL,20,No,UPI,No,127.4115,922.2
2935,25,Male,Two year,29.77,5952.42,No,DSL,5,No,Internet Banking,No,1190.484,148.85
2936,27,Female,One year,81.59,295.24,Yes,No,25,No,Cash,Yes,11.8096,2039.75
2937,55,Female,Month-to-month,63.47,7234.63,No,DSL,34,No,Internet Banking,No,212.78323529411765,2157.98
2938,64,Male,One year,62.64,659.35,No,DSL,12,Yes,Debit card,No,54.94583333333333,751.6800000000001
2939,49,Female,Two year,72.67,3074.27,Yes,DSL,28,No,Debit card,No,109.79535714285714,2034.76
2940,65,Male,One year,56.14,740.61,No,No,6,Yes,UPI,No,123.435,336.84000000000003
2941,45,Male,One year,82.61,6174.85,Yes,No,19,No,Credit card,No,324.9921052631579,1569.59
2942,34,Male,Month-to-month,23.06,1216.39,Yes,No,12,No,Internet Banking,No,101.36583333333334,276.71999999999997
2943,48,Female,Two year,116.99,7089.58,No,Fiber optic,25,Yes,Debit card,No,283.5832,2924.75
2944,25,Male,One year,112.47,4288.75,No,Fiber optic,13,No,UPI,Yes,329.90384615384613,1462.11
2945,57,Female,Month-to-month,113.53,7592.94,No,Fiber optic,3,Yes,UPI,No,2530.98,340.59000000000003
2946,42,Male,One year,56.5,2393.85,Yes,Fiber optic,24,No,Internet Banking,No,99.74374999999999,1356.0
2947,26,Female,Month-to-month,73.19,3689.1,No,No,8,No,UPI,No,461.1375,585.52
2948,19,Female,Month-to-month,115.41,5584.55,Yes,DSL,45,No,Cash,No,124.10111111111111,5193.45
2949,32,Male,One year,110.23,6672.12,No,No,1,No,Credit card,No,6672.12,110.23
2950,67,Female,Two year,99.02,3428.72,No,Fiber optic,3,No,Internet Banking,No,1142.9066666666665,297.06
2951,20,Male,Two year,60.73,7150.22,No,No,65,Yes,Internet Banking,No,110.00338461538462,3947.45
2952,66,Male,Month-to-month,76.43,1032.1,No,DSL,15,No,Internet Banking,No,68.80666666666666,1146.45
2953,53,Male,Two year,99.29,5698.61,Yes,Fiber optic,50,No,UPI,Yes,113.97219999999999,4964.5
2954,21,Male,Month-to-month,47.3,2850.77,No,DSL,20,No,UPI,No,142.5385,946.0
2955,31,Male,Two year,82.64,900.55,No,DSL,3,No,Internet Banking,No,300.18333333333334,247.92000000000002
2956,58,Female,One year,102.79,3154.65,No,DSL,61,Yes,Internet Banking,No,51.71557377049181,6270.1900000000005
2957,58,Male,Two year,90.75,7053.7,No,Fiber optic,15,No,Cash,No,470.24666666666667,1361.25
2958,42,Female,Month-to-month,67.95,7846.22,Yes,No,59,Yes,Debit card,No,132.98677966101695,4009.05
2959,67,Female,Month-to-month,78.46,3203.12,Yes,Fiber optic,54,Yes,Cash,No,59.31703703703703,4236.839999999999
2960,27,Male,Two year,118.87,7102.69,No,Fiber optic,60,Yes,Internet Banking,Yes,118.37816666666666,7132.200000000001
2961,38,Female,One year,80.2,4126.27,Yes,No,37,Yes,UPI,No,111.52081081081083,2967.4
2962,53,Male,Month-to-month,98.56,5764.42,No,No,21,Yes,UPI,No,274.49619047619046,2069.76
2963,29,Female,Month-to-month,92.66,458.43,Yes,No,23,No,Internet Banking,Yes,19.93173913043478,2131.18
2964,44,Female,Month-to-month,90.15,4502.76,No,No,18,Yes,Debit card,No,250.15333333333334,1622.7
2965,57,Female,Month-to-month,91.64,654.28,Yes,DSL,17,Yes,Credit card,No,38.48705882352941,1557.88
2966,19,Male,Month-to-month,65.44,2222.08,Yes,Fiber optic,31,Yes,Credit card,No,71.67999999999999,2028.6399999999999
2967,30,Female,One year,67.42,4577.83,Yes,Fiber optic,64,Yes,Cash,No,71.52859375,4314.88
2968,49,Male,Two year,66.79,6476.59,Yes,Fiber optic,48,Yes,Debit card,No,134.92895833333333,3205.92
2969,48,Female,One year,23.33,4531.06,Yes,No,26,Yes,Credit card,Yes,174.27153846153848,606.5799999999999
2970,33,Female,One year,44.11,7495.91,No,Fiber optic,22,No,Debit card,No,340.7231818181818,970.42
2971,49,Female,Month-to-month,35.46,6501.63,Yes,DSL,45,No,UPI,No,144.48066666666668,1595.7
2972,49,Female,One year,108.64,1334.3,No,Fiber optic,36,Yes,UPI,No,37.06388888888889,3911.04
2973,51,Male,Month-to-month,47.5,3172.77,No,Fiber optic,64,Yes,Debit card,No,49.57453125,3040.0
2974,28,Male,One year,33.84,5381.03,No,DSL,35,Yes,Internet Banking,No,153.74371428571428,1184.4
2975,27,Female,Month-to-month,31.98,7513.41,No,DSL,27,Yes,Credit card,No,278.27444444444444,863.46
2976,32,Female,Month-to-month,90.0,7902.96,No,Fiber optic,68,Yes,Credit card,No,116.22,6120.0
2977,34,Male,One year,20.61,,No,No,17,No,UPI,No,360.5394117647059,350.37
2978,57,Male,One year,67.13,4632.78,No,No,70,No,Cash,Yes,66.18257142857142,4699.099999999999
2979,35,Male,Two year,31.89,6077.22,No,Fiber optic,11,No,Credit card,No,552.4745454545455,350.79
2980,26,Male,Two year,104.97,2258.57,No,Fiber optic,5,No,UPI,No,451.71400000000006,524.85
2981,42,Female,Two year,115.85,2340.46,No,Fiber optic,58,No,UPI,No,40.352758620689656,6719.299999999999
2982,57,Female,One year,115.88,5269.36,No,Fiber optic,57,No,Debit card,No,92.44491228070174,6605.16
2983,31,Male,One year,64.2,6987.5,Yes,No,14,Yes,Debit card,No,499.10714285714283,898.8000000000001
2984,42,Male,Month-to-month,84.45,7761.49,No,Fiber optic,1,Yes,Debit card,Yes,7761.49,84.45
2985,67,Male,Two year,79.97,2796.54,No,DSL,16,No,Cash,No,174.78375,1279.52
2986,39,Male,Month-to-month,55.0,6392.77,No,No,26,Yes,Credit card,No,245.87576923076924,1430.0
2987,69,Male,Month-to-month,64.41,6827.09,Yes,No,49,No,Cash,No,139.3283673469388,3156.0899999999997
2988,47,Male,Month-to-month,26.43,5023.07,Yes,DSL,42,No,Cash,No,119.59690476190475,1110.06
2989,37,Female,Month-to-month,99.57,2845.98,No,Fiber optic,70,No,Debit card,Yes,40.65685714285714,6969.9
2990,38,Female,Two year,44.08,4990.8,Yes,Fiber optic,66,Yes,UPI,No,75.61818181818182,2909.2799999999997
2991,61,Female,Month-to-month,66.05,4717.15,Yes,Fiber optic,53,Yes,Internet Banking,No,89.00283018867924,3500.6499999999996
2992,49,Male,One year,68.06,4891.55,No,Fiber optic,9,No,UPI,No,543.5055555555556,612.54
2993,68,Male,One year,76.07,4992.16,No,Fiber optic,69,Yes,UPI,Yes,72.35014492753623,5248.83
2994,63,Male,One year,101.79,6791.76,Yes,DSL,40,No,UPI,Yes,169.794,4071.6000000000004
2995,66,Female,Two year,89.19,1443.64,Yes,Fiber optic,56,Yes,UPI,No,25.779285714285717,4994.639999999999
